Id,Calories,Date,24hTime,DayOfTheWeek
1844505072,56,5/4/2016,0:00,Tuesday
1844505072,56,5/4/2016,1:00,Tuesday
1844505072,56,5/4/2016,2:00,Tuesday
1844505072,56,5/4/2016,3:00,Tuesday
1844505072,56,5/4/2016,4:00,Tuesday
1844505072,56,5/4/2016,5:00,Tuesday
1844505072,56,5/4/2016,6:00,Tuesday
1844505072,56,5/4/2016,7:00,Tuesday
1844505072,56,5/4/2016,8:00,Tuesday
1844505072,56,5/4/2016,9:00,Tuesday
1844505072,56,5/4/2016,10:00,Tuesday
1844505072,56,5/4/2016,11:00,Tuesday
1844505072,56,5/4/2016,12:00,Tuesday
1844505072,56,5/4/2016,13:00,Tuesday
1844505072,56,5/4/2016,14:00,Tuesday
1844505072,56,5/4/2016,15:00,Tuesday
1844505072,56,5/4/2016,16:00,Tuesday
1844505072,56,5/4/2016,17:00,Tuesday
1844505072,56,5/4/2016,18:00,Tuesday
1844505072,56,5/4/2016,19:00,Tuesday
1844505072,56,5/4/2016,20:00,Tuesday
1844505072,56,5/4/2016,21:00,Tuesday
1844505072,56,5/4/2016,22:00,Tuesday
1844505072,56,5/4/2016,23:00,Tuesday
1844505072,56,6/4/2016,0:00,Wednesday
1844505072,56,6/4/2016,1:00,Wednesday
1844505072,56,6/4/2016,2:00,Wednesday
1844505072,56,6/4/2016,3:00,Wednesday
1844505072,56,6/4/2016,4:00,Wednesday
1844505072,56,6/4/2016,5:00,Wednesday
1844505072,56,6/4/2016,6:00,Wednesday
1844505072,56,6/4/2016,7:00,Wednesday
1844505072,56,6/4/2016,8:00,Wednesday
1844505072,56,6/4/2016,9:00,Wednesday
1844505072,56,6/4/2016,10:00,Wednesday
1844505072,56,6/4/2016,11:00,Wednesday
1844505072,56,6/4/2016,12:00,Wednesday
1844505072,56,6/4/2016,13:00,Wednesday
1844505072,56,6/4/2016,14:00,Wednesday
1844505072,56,6/4/2016,15:00,Wednesday
1844505072,56,6/4/2016,16:00,Wednesday
1844505072,56,6/4/2016,17:00,Wednesday
1844505072,56,6/4/2016,18:00,Wednesday
1844505072,56,6/4/2016,19:00,Wednesday
1844505072,56,6/4/2016,20:00,Wednesday
1844505072,56,6/4/2016,21:00,Wednesday
1844505072,56,6/4/2016,22:00,Wednesday
1844505072,58,6/4/2016,23:00,Wednesday
1844505072,56,7/4/2016,0:00,Thursday
1844505072,56,7/4/2016,1:00,Thursday
1844505072,56,7/4/2016,2:00,Thursday
1844505072,56,7/4/2016,3:00,Thursday
1844505072,56,7/4/2016,4:00,Thursday
1844505072,56,7/4/2016,5:00,Thursday
1844505072,56,7/4/2016,6:00,Thursday
1844505072,56,7/4/2016,7:00,Thursday
1844505072,56,7/4/2016,8:00,Thursday
1844505072,96,7/4/2016,9:00,Thursday
1844505072,129,7/4/2016,10:00,Thursday
1844505072,103,7/4/2016,11:00,Thursday
1844505072,109,7/4/2016,12:00,Thursday
1844505072,96,7/4/2016,13:00,Thursday
1844505072,112,7/4/2016,14:00,Thursday
1844505072,112,7/4/2016,15:00,Thursday
1844505072,103,7/4/2016,16:00,Thursday
1844505072,101,7/4/2016,17:00,Thursday
1844505072,96,7/4/2016,18:00,Thursday
1844505072,93,7/4/2016,19:00,Thursday
1844505072,76,7/4/2016,20:00,Thursday
1844505072,89,7/4/2016,21:00,Thursday
1844505072,76,7/4/2016,22:00,Thursday
1844505072,70,7/4/2016,23:00,Thursday
1844505072,75,8/4/2016,0:00,Friday
1844505072,61,8/4/2016,1:00,Friday
1844505072,57,8/4/2016,2:00,Friday
1844505072,57,8/4/2016,3:00,Friday
1844505072,56,8/4/2016,4:00,Friday
1844505072,57,8/4/2016,5:00,Friday
1844505072,58,8/4/2016,6:00,Friday
1844505072,56,8/4/2016,7:00,Friday
1844505072,57,8/4/2016,8:00,Friday
1844505072,87,8/4/2016,9:00,Friday
1844505072,144,8/4/2016,10:00,Friday
1844505072,95,8/4/2016,11:00,Friday
1844505072,101,8/4/2016,12:00,Friday
1844505072,79,8/4/2016,13:00,Friday
1844505072,77,8/4/2016,14:00,Friday
1844505072,86,8/4/2016,15:00,Friday
1844505072,104,8/4/2016,16:00,Friday
1844505072,90,8/4/2016,17:00,Friday
1844505072,105,8/4/2016,18:00,Friday
1844505072,74,8/4/2016,19:00,Friday
1844505072,83,8/4/2016,20:00,Friday
1844505072,56,8/4/2016,21:00,Friday
1844505072,56,8/4/2016,22:00,Friday
1844505072,56,8/4/2016,23:00,Friday
1844505072,56,9/4/2016,0:00,Saturday
1844505072,56,9/4/2016,1:00,Saturday
1844505072,56,9/4/2016,2:00,Saturday
1844505072,56,9/4/2016,3:00,Saturday
1844505072,56,9/4/2016,4:00,Saturday
1844505072,56,9/4/2016,5:00,Saturday
1844505072,56,9/4/2016,6:00,Saturday
1844505072,56,9/4/2016,7:00,Saturday
1844505072,85,9/4/2016,8:00,Saturday
1844505072,90,9/4/2016,9:00,Saturday
1844505072,77,9/4/2016,10:00,Saturday
1844505072,85,9/4/2016,11:00,Saturday
1844505072,86,9/4/2016,12:00,Saturday
1844505072,63,9/4/2016,13:00,Saturday
1844505072,56,9/4/2016,14:00,Saturday
1844505072,90,9/4/2016,15:00,Saturday
1844505072,98,9/4/2016,16:00,Saturday
1844505072,91,9/4/2016,17:00,Saturday
1844505072,107,9/4/2016,18:00,Saturday
1844505072,92,9/4/2016,19:00,Saturday
1844505072,89,9/4/2016,20:00,Saturday
1844505072,87,9/4/2016,21:00,Saturday
1844505072,63,9/4/2016,22:00,Saturday
1844505072,97,9/4/2016,23:00,Saturday
1844505072,69,10/4/2016,0:00,Sunday
1844505072,70,10/4/2016,1:00,Sunday
1844505072,56,10/4/2016,2:00,Sunday
1844505072,56,10/4/2016,3:00,Sunday
1844505072,56,10/4/2016,4:00,Sunday
1844505072,56,10/4/2016,5:00,Sunday
1844505072,56,10/4/2016,6:00,Sunday
1844505072,56,10/4/2016,7:00,Sunday
1844505072,56,10/4/2016,8:00,Sunday
1844505072,56,10/4/2016,9:00,Sunday
1844505072,56,10/4/2016,10:00,Sunday
1844505072,106,10/4/2016,11:00,Sunday
1844505072,94,10/4/2016,12:00,Sunday
1844505072,113,10/4/2016,13:00,Sunday
1844505072,92,10/4/2016,14:00,Sunday
1844505072,98,10/4/2016,15:00,Sunday
1844505072,118,10/4/2016,16:00,Sunday
1844505072,90,10/4/2016,17:00,Sunday
1844505072,63,10/4/2016,18:00,Sunday
1844505072,122,10/4/2016,19:00,Sunday
1844505072,93,10/4/2016,20:00,Sunday
1844505072,117,10/4/2016,21:00,Sunday
1844505072,109,10/4/2016,22:00,Sunday
1844505072,113,10/4/2016,23:00,Sunday
1844505072,109,11/4/2016,0:00,Monday
1844505072,64,11/4/2016,1:00,Monday
1844505072,56,11/4/2016,2:00,Monday
1844505072,56,11/4/2016,3:00,Monday
1844505072,56,11/4/2016,4:00,Monday
1844505072,56,11/4/2016,5:00,Monday
1844505072,56,11/4/2016,6:00,Monday
1844505072,56,11/4/2016,7:00,Monday
1844505072,56,11/4/2016,8:00,Monday
1844505072,56,11/4/2016,9:00,Monday
1844505072,109,11/4/2016,10:00,Monday
1844505072,86,11/4/2016,11:00,Monday
1844505072,79,11/4/2016,12:00,Monday
1844505072,84,11/4/2016,13:00,Monday
1844505072,64,11/4/2016,14:00,Monday
1844505072,73,11/4/2016,15:00,Monday
1844505072,79,11/4/2016,16:00,Monday
1844505072,84,11/4/2016,17:00,Monday
1844505072,128,11/4/2016,18:00,Monday
1844505072,126,11/4/2016,19:00,Monday
1844505072,108,11/4/2016,20:00,Monday
1844505072,68,11/4/2016,21:00,Monday
1844505072,97,11/4/2016,22:00,Monday
1844505072,80,11/4/2016,23:00,Monday
1844505072,56,12/4/2016,0:00,Tuesday
1844505072,56,12/4/2016,1:00,Tuesday
1844505072,56,12/4/2016,2:00,Tuesday
1844505072,56,12/4/2016,3:00,Tuesday
1844505072,56,12/4/2016,4:00,Tuesday
1844505072,56,12/4/2016,5:00,Tuesday
1844505072,56,12/4/2016,6:00,Tuesday
1927972279,87,12/3/2016,0:00,Saturday
1927972279,87,12/3/2016,1:00,Saturday
1927972279,87,12/3/2016,2:00,Saturday
1927972279,88,12/3/2016,3:00,Saturday
1927972279,87,12/3/2016,4:00,Saturday
1927972279,88,12/3/2016,5:00,Saturday
1927972279,87,12/3/2016,6:00,Saturday
1927972279,88,12/3/2016,7:00,Saturday
1927972279,107,12/3/2016,8:00,Saturday
1927972279,204,12/3/2016,9:00,Saturday
1927972279,182,12/3/2016,10:00,Saturday
1927972279,160,12/3/2016,11:00,Saturday
1927972279,142,12/3/2016,12:00,Saturday
1927972279,110,12/3/2016,13:00,Saturday
1927972279,107,12/3/2016,14:00,Saturday
1927972279,133,12/3/2016,15:00,Saturday
1927972279,129,12/3/2016,16:00,Saturday
1927972279,145,12/3/2016,17:00,Saturday
1927972279,135,12/3/2016,18:00,Saturday
1927972279,102,12/3/2016,19:00,Saturday
1927972279,88,12/3/2016,20:00,Saturday
1927972279,106,12/3/2016,21:00,Saturday
1927972279,104,12/3/2016,22:00,Saturday
1927972279,105,12/3/2016,23:00,Saturday
1927972279,86,13/3/2016,0:00,Sunday
1927972279,86,13/3/2016,1:00,Sunday
1927972279,86,13/3/2016,2:00,Sunday
1927972279,86,13/3/2016,3:00,Sunday
1927972279,86,13/3/2016,4:00,Sunday
1927972279,94,13/3/2016,5:00,Sunday
1927972279,104,13/3/2016,6:00,Sunday
1927972279,168,13/3/2016,7:00,Sunday
1927972279,218,13/3/2016,8:00,Sunday
1927972279,107,13/3/2016,9:00,Sunday
1927972279,88,13/3/2016,10:00,Sunday
1927972279,88,13/3/2016,11:00,Sunday
1927972279,91,13/3/2016,12:00,Sunday
1927972279,108,13/3/2016,13:00,Sunday
1927972279,126,13/3/2016,14:00,Sunday
1927972279,101,13/3/2016,15:00,Sunday
1927972279,101,13/3/2016,16:00,Sunday
1927972279,123,13/3/2016,17:00,Sunday
1927972279,135,13/3/2016,18:00,Sunday
1927972279,116,13/3/2016,19:00,Sunday
1927972279,120,13/3/2016,20:00,Sunday
1927972279,99,13/3/2016,21:00,Sunday
1927972279,99,13/3/2016,22:00,Sunday
1927972279,92,13/3/2016,23:00,Sunday
1927972279,87,14/3/2016,0:00,Monday
1927972279,111,14/3/2016,1:00,Monday
1927972279,103,14/3/2016,2:00,Monday
1927972279,94,14/3/2016,3:00,Monday
1927972279,87,14/3/2016,4:00,Monday
1927972279,87,14/3/2016,5:00,Monday
1927972279,87,14/3/2016,6:00,Monday
1927972279,87,14/3/2016,7:00,Monday
1927972279,87,14/3/2016,8:00,Monday
1927972279,87,14/3/2016,9:00,Monday
1927972279,87,14/3/2016,10:00,Monday
1927972279,87,14/3/2016,11:00,Monday
1927972279,87,14/3/2016,12:00,Monday
1927972279,87,14/3/2016,13:00,Monday
1927972279,87,14/3/2016,14:00,Monday
1927972279,87,14/3/2016,15:00,Monday
1927972279,87,14/3/2016,16:00,Monday
1927972279,87,14/3/2016,17:00,Monday
1927972279,87,14/3/2016,18:00,Monday
1927972279,87,14/3/2016,19:00,Monday
1927972279,87,14/3/2016,20:00,Monday
1927972279,87,14/3/2016,21:00,Monday
1927972279,87,14/3/2016,22:00,Monday
1927972279,87,14/3/2016,23:00,Monday
1927972279,86,15/3/2016,0:00,Tuesday
1927972279,86,15/3/2016,1:00,Tuesday
1927972279,86,15/3/2016,2:00,Tuesday
1927972279,86,15/3/2016,3:00,Tuesday
1927972279,86,15/3/2016,4:00,Tuesday
1927972279,86,15/3/2016,5:00,Tuesday
1927972279,86,15/3/2016,6:00,Tuesday
1927972279,86,15/3/2016,7:00,Tuesday
1927972279,86,15/3/2016,8:00,Tuesday
1927972279,86,15/3/2016,9:00,Tuesday
1927972279,86,15/3/2016,10:00,Tuesday
1927972279,88,15/3/2016,11:00,Tuesday
1927972279,448,15/3/2016,12:00,Tuesday
1927972279,121,15/3/2016,13:00,Tuesday
1927972279,91,15/3/2016,14:00,Tuesday
1927972279,86,15/3/2016,15:00,Tuesday
1927972279,86,15/3/2016,16:00,Tuesday
1927972279,86,15/3/2016,17:00,Tuesday
1927972279,105,15/3/2016,18:00,Tuesday
1927972279,123,15/3/2016,19:00,Tuesday
1927972279,91,15/3/2016,20:00,Tuesday
1927972279,99,15/3/2016,21:00,Tuesday
1927972279,93,15/3/2016,22:00,Tuesday
1927972279,97,15/3/2016,23:00,Tuesday
1927972279,86,16/3/2016,0:00,Wednesday
1927972279,85,16/3/2016,1:00,Wednesday
1927972279,89,16/3/2016,2:00,Wednesday
1927972279,91,16/3/2016,3:00,Wednesday
1927972279,87,16/3/2016,4:00,Wednesday
1927972279,84,16/3/2016,5:00,Wednesday
1927972279,92,16/3/2016,6:00,Wednesday
1927972279,105,16/3/2016,7:00,Wednesday
1927972279,91,16/3/2016,8:00,Wednesday
1927972279,84,16/3/2016,9:00,Wednesday
1927972279,84,16/3/2016,10:00,Wednesday
1927972279,89,16/3/2016,11:00,Wednesday
1927972279,125,16/3/2016,12:00,Wednesday
1927972279,117,16/3/2016,13:00,Wednesday
1927972279,499,16/3/2016,14:00,Wednesday
1927972279,269,16/3/2016,15:00,Wednesday
1927972279,151,16/3/2016,16:00,Wednesday
1927972279,105,16/3/2016,17:00,Wednesday
1927972279,88,16/3/2016,18:00,Wednesday
1927972279,104,16/3/2016,19:00,Wednesday
1927972279,98,16/3/2016,20:00,Wednesday
1927972279,97,16/3/2016,21:00,Wednesday
1927972279,89,16/3/2016,22:00,Wednesday
1927972279,84,16/3/2016,23:00,Wednesday
1927972279,91,17/3/2016,0:00,Thursday
1927972279,84,17/3/2016,1:00,Thursday
1927972279,84,17/3/2016,2:00,Thursday
1927972279,84,17/3/2016,3:00,Thursday
1927972279,84,17/3/2016,4:00,Thursday
1927972279,84,17/3/2016,5:00,Thursday
1927972279,84,17/3/2016,6:00,Thursday
1927972279,91,17/3/2016,7:00,Thursday
1927972279,91,17/3/2016,8:00,Thursday
1927972279,117,17/3/2016,9:00,Thursday
1927972279,467,17/3/2016,10:00,Thursday
1927972279,212,17/3/2016,11:00,Thursday
1927972279,357,17/3/2016,12:00,Thursday
1927972279,107,17/3/2016,13:00,Thursday
1927972279,102,17/3/2016,14:00,Thursday
1927972279,128,17/3/2016,15:00,Thursday
1927972279,155,17/3/2016,16:00,Thursday
1927972279,249,17/3/2016,17:00,Thursday
1927972279,135,17/3/2016,18:00,Thursday
1927972279,167,17/3/2016,19:00,Thursday
1927972279,103,17/3/2016,20:00,Thursday
1927972279,132,17/3/2016,21:00,Thursday
1927972279,95,17/3/2016,22:00,Thursday
1927972279,92,17/3/2016,23:00,Thursday
1927972279,87,18/3/2016,0:00,Friday
1927972279,85,18/3/2016,1:00,Friday
1927972279,93,18/3/2016,2:00,Friday
1927972279,112,18/3/2016,3:00,Friday
1927972279,85,18/3/2016,4:00,Friday
1927972279,85,18/3/2016,5:00,Friday
1927972279,85,18/3/2016,6:00,Friday
1927972279,92,18/3/2016,7:00,Friday
1927972279,85,18/3/2016,8:00,Friday
1927972279,85,18/3/2016,9:00,Friday
1927972279,113,18/3/2016,10:00,Friday
1927972279,128,18/3/2016,11:00,Friday
1927972279,128,18/3/2016,12:00,Friday
1927972279,521,18/3/2016,13:00,Friday
1927972279,454,18/3/2016,14:00,Friday
1927972279,247,18/3/2016,15:00,Friday
1927972279,407,18/3/2016,16:00,Friday
1927972279,169,18/3/2016,17:00,Friday
1927972279,136,18/3/2016,18:00,Friday
1927972279,99,18/3/2016,19:00,Friday
1927972279,103,18/3/2016,20:00,Friday
1927972279,93,18/3/2016,21:00,Friday
1927972279,93,18/3/2016,22:00,Friday
1927972279,92,18/3/2016,23:00,Friday
1927972279,83,19/3/2016,0:00,Saturday
1927972279,83,19/3/2016,1:00,Saturday
1927972279,83,19/3/2016,2:00,Saturday
1927972279,86,19/3/2016,3:00,Saturday
1927972279,83,19/3/2016,4:00,Saturday
1927972279,83,19/3/2016,5:00,Saturday
1927972279,97,19/3/2016,6:00,Saturday
1927972279,88,19/3/2016,7:00,Saturday
1927972279,83,19/3/2016,8:00,Saturday
1927972279,84,19/3/2016,9:00,Saturday
1927972279,85,19/3/2016,10:00,Saturday
1927972279,111,19/3/2016,11:00,Saturday
1927972279,95,19/3/2016,12:00,Saturday
1927972279,106,19/3/2016,13:00,Saturday
1927972279,98,19/3/2016,14:00,Saturday
1927972279,139,19/3/2016,15:00,Saturday
1927972279,106,19/3/2016,16:00,Saturday
1927972279,133,19/3/2016,17:00,Saturday
1927972279,100,19/3/2016,18:00,Saturday
1927972279,113,19/3/2016,19:00,Saturday
1927972279,99,19/3/2016,20:00,Saturday
1927972279,89,19/3/2016,21:00,Saturday
1927972279,96,19/3/2016,22:00,Saturday
1927972279,87,19/3/2016,23:00,Saturday
1927972279,85,20/3/2016,0:00,Sunday
1927972279,84,20/3/2016,1:00,Sunday
1927972279,84,20/3/2016,2:00,Sunday
1927972279,84,20/3/2016,3:00,Sunday
1927972279,90,20/3/2016,4:00,Sunday
1927972279,93,20/3/2016,5:00,Sunday
1927972279,84,20/3/2016,6:00,Sunday
1927972279,84,20/3/2016,7:00,Sunday
1927972279,84,20/3/2016,8:00,Sunday
1927972279,87,20/3/2016,9:00,Sunday
1927972279,117,20/3/2016,10:00,Sunday
1927972279,160,20/3/2016,11:00,Sunday
1927972279,199,20/3/2016,12:00,Sunday
1927972279,118,20/3/2016,13:00,Sunday
1927972279,100,20/3/2016,14:00,Sunday
1927972279,107,20/3/2016,15:00,Sunday
1927972279,114,20/3/2016,16:00,Sunday
1927972279,118,20/3/2016,17:00,Sunday
1927972279,139,20/3/2016,18:00,Sunday
1927972279,103,20/3/2016,19:00,Sunday
1927972279,113,20/3/2016,20:00,Sunday
1927972279,91,20/3/2016,21:00,Sunday
1927972279,96,20/3/2016,22:00,Sunday
1927972279,84,20/3/2016,23:00,Sunday
1927972279,84,21/3/2016,0:00,Monday
1927972279,86,21/3/2016,1:00,Monday
1927972279,84,21/3/2016,2:00,Monday
1927972279,84,21/3/2016,3:00,Monday
1927972279,86,21/3/2016,4:00,Monday
1927972279,87,21/3/2016,5:00,Monday
1927972279,111,21/3/2016,6:00,Monday
1927972279,130,21/3/2016,7:00,Monday
1927972279,90,21/3/2016,8:00,Monday
1927972279,94,21/3/2016,9:00,Monday
1927972279,95,21/3/2016,10:00,Monday
1927972279,88,21/3/2016,11:00,Monday
1927972279,92,21/3/2016,12:00,Monday
1927972279,94,21/3/2016,13:00,Monday
1927972279,104,21/3/2016,14:00,Monday
1927972279,88,21/3/2016,15:00,Monday
1927972279,98,21/3/2016,16:00,Monday
1927972279,99,21/3/2016,17:00,Monday
1927972279,83,21/3/2016,18:00,Monday
1927972279,83,21/3/2016,19:00,Monday
1927972279,83,21/3/2016,20:00,Monday
1927972279,83,21/3/2016,21:00,Monday
1927972279,84,21/3/2016,22:00,Monday
1927972279,96,21/3/2016,23:00,Monday
1927972279,96,22/3/2016,0:00,Tuesday
1927972279,94,22/3/2016,1:00,Tuesday
1927972279,86,22/3/2016,2:00,Tuesday
1927972279,84,22/3/2016,3:00,Tuesday
1927972279,84,22/3/2016,4:00,Tuesday
1927972279,88,22/3/2016,5:00,Tuesday
1927972279,86,22/3/2016,6:00,Tuesday
1927972279,86,22/3/2016,7:00,Tuesday
1927972279,83,22/3/2016,8:00,Tuesday
1927972279,89,22/3/2016,9:00,Tuesday
1927972279,296,22/3/2016,10:00,Tuesday
1927972279,377,22/3/2016,11:00,Tuesday
1927972279,84,22/3/2016,12:00,Tuesday
1927972279,83,22/3/2016,13:00,Tuesday
1927972279,83,22/3/2016,14:00,Tuesday
1927972279,83,22/3/2016,15:00,Tuesday
1927972279,98,22/3/2016,16:00,Tuesday
1927972279,97,22/3/2016,17:00,Tuesday
1927972279,106,22/3/2016,18:00,Tuesday
1927972279,92,22/3/2016,19:00,Tuesday
1927972279,102,22/3/2016,20:00,Tuesday
1927972279,88,22/3/2016,21:00,Tuesday
1927972279,105,22/3/2016,22:00,Tuesday
1927972279,96,22/3/2016,23:00,Tuesday
1927972279,93,23/3/2016,0:00,Wednesday
1927972279,84,23/3/2016,1:00,Wednesday
1927972279,83,23/3/2016,2:00,Wednesday
1927972279,84,23/3/2016,3:00,Wednesday
1927972279,84,23/3/2016,4:00,Wednesday
1927972279,83,23/3/2016,5:00,Wednesday
1927972279,86,23/3/2016,6:00,Wednesday
1927972279,92,23/3/2016,7:00,Wednesday
1927972279,119,23/3/2016,8:00,Wednesday
1927972279,175,23/3/2016,9:00,Wednesday
1927972279,190,23/3/2016,10:00,Wednesday
1927972279,119,23/3/2016,11:00,Wednesday
1927972279,121,23/3/2016,12:00,Wednesday
1927972279,95,23/3/2016,13:00,Wednesday
1927972279,104,23/3/2016,14:00,Wednesday
1927972279,94,23/3/2016,15:00,Wednesday
1927972279,133,23/3/2016,16:00,Wednesday
1927972279,90,23/3/2016,17:00,Wednesday
1927972279,111,23/3/2016,18:00,Wednesday
1927972279,127,23/3/2016,19:00,Wednesday
1927972279,95,23/3/2016,20:00,Wednesday
1927972279,117,23/3/2016,21:00,Wednesday
1927972279,88,23/3/2016,22:00,Wednesday
1927972279,84,23/3/2016,23:00,Wednesday
1927972279,83,24/3/2016,0:00,Thursday
1927972279,83,24/3/2016,1:00,Thursday
1927972279,87,24/3/2016,2:00,Thursday
1927972279,86,24/3/2016,3:00,Thursday
1927972279,83,24/3/2016,4:00,Thursday
1927972279,83,24/3/2016,5:00,Thursday
1927972279,86,24/3/2016,6:00,Thursday
1927972279,84,24/3/2016,7:00,Thursday
1927972279,95,24/3/2016,8:00,Thursday
1927972279,100,24/3/2016,9:00,Thursday
1927972279,92,24/3/2016,10:00,Thursday
1927972279,91,24/3/2016,11:00,Thursday
1927972279,88,24/3/2016,12:00,Thursday
1927972279,89,24/3/2016,13:00,Thursday
1927972279,99,24/3/2016,14:00,Thursday
1927972279,99,24/3/2016,15:00,Thursday
1927972279,133,24/3/2016,16:00,Thursday
1927972279,115,24/3/2016,17:00,Thursday
1927972279,83,24/3/2016,18:00,Thursday
1927972279,83,24/3/2016,19:00,Thursday
1927972279,83,24/3/2016,20:00,Thursday
1927972279,83,24/3/2016,21:00,Thursday
1927972279,83,24/3/2016,22:00,Thursday
1927972279,83,24/3/2016,23:00,Thursday
1927972279,83,25/3/2016,0:00,Friday
1927972279,83,25/3/2016,1:00,Friday
1927972279,83,25/3/2016,2:00,Friday
1927972279,83,25/3/2016,3:00,Friday
1927972279,83,25/3/2016,4:00,Friday
1927972279,99,25/3/2016,5:00,Friday
1927972279,93,25/3/2016,6:00,Friday
1927972279,96,25/3/2016,7:00,Friday
1927972279,86,25/3/2016,8:00,Friday
1927972279,98,25/3/2016,9:00,Friday
1927972279,96,25/3/2016,10:00,Friday
1927972279,232,25/3/2016,11:00,Friday
1927972279,134,25/3/2016,12:00,Friday
1927972279,151,25/3/2016,13:00,Friday
1927972279,99,25/3/2016,14:00,Friday
1927972279,136,25/3/2016,15:00,Friday
1927972279,93,25/3/2016,16:00,Friday
1927972279,109,25/3/2016,17:00,Friday
1927972279,99,25/3/2016,18:00,Friday
1927972279,134,25/3/2016,19:00,Friday
1927972279,110,25/3/2016,20:00,Friday
1927972279,129,25/3/2016,21:00,Friday
1927972279,120,25/3/2016,22:00,Friday
1927972279,96,25/3/2016,23:00,Friday
1927972279,94,26/3/2016,0:00,Saturday
1927972279,86,26/3/2016,1:00,Saturday
1927972279,84,26/3/2016,2:00,Saturday
1927972279,83,26/3/2016,3:00,Saturday
1927972279,84,26/3/2016,4:00,Saturday
1927972279,84,26/3/2016,5:00,Saturday
1927972279,84,26/3/2016,6:00,Saturday
1927972279,123,26/3/2016,7:00,Saturday
1927972279,107,26/3/2016,8:00,Saturday
1927972279,90,26/3/2016,9:00,Saturday
1927972279,101,26/3/2016,10:00,Saturday
1927972279,106,26/3/2016,11:00,Saturday
1927972279,168,26/3/2016,12:00,Saturday
1927972279,119,26/3/2016,13:00,Saturday
1927972279,102,26/3/2016,14:00,Saturday
1927972279,107,26/3/2016,15:00,Saturday
1927972279,113,26/3/2016,16:00,Saturday
1927972279,101,26/3/2016,17:00,Saturday
1927972279,133,26/3/2016,18:00,Saturday
1927972279,100,26/3/2016,19:00,Saturday
1927972279,115,26/3/2016,20:00,Saturday
1927972279,83,26/3/2016,21:00,Saturday
1927972279,83,26/3/2016,22:00,Saturday
1927972279,83,26/3/2016,23:00,Saturday
1927972279,83,27/3/2016,0:00,Sunday
1927972279,83,27/3/2016,1:00,Sunday
1927972279,83,27/3/2016,2:00,Sunday
1927972279,83,27/3/2016,3:00,Sunday
1927972279,83,27/3/2016,4:00,Sunday
1927972279,83,27/3/2016,5:00,Sunday
1927972279,83,27/3/2016,6:00,Sunday
1927972279,83,27/3/2016,7:00,Sunday
1927972279,83,27/3/2016,8:00,Sunday
1927972279,99,27/3/2016,9:00,Sunday
1927972279,94,27/3/2016,10:00,Sunday
1927972279,123,27/3/2016,11:00,Sunday
1927972279,506,27/3/2016,12:00,Sunday
1927972279,511,27/3/2016,13:00,Sunday
1927972279,380,27/3/2016,14:00,Sunday
1927972279,113,27/3/2016,15:00,Sunday
1927972279,115,27/3/2016,16:00,Sunday
1927972279,324,27/3/2016,17:00,Sunday
1927972279,126,27/3/2016,18:00,Sunday
1927972279,92,27/3/2016,19:00,Sunday
1927972279,97,27/3/2016,20:00,Sunday
1927972279,93,27/3/2016,21:00,Sunday
1927972279,83,27/3/2016,22:00,Sunday
1927972279,84,27/3/2016,23:00,Sunday
1927972279,83,28/3/2016,0:00,Monday
1927972279,84,28/3/2016,1:00,Monday
1927972279,84,28/3/2016,2:00,Monday
1927972279,89,28/3/2016,3:00,Monday
1927972279,94,28/3/2016,4:00,Monday
1927972279,88,28/3/2016,5:00,Monday
1927972279,92,28/3/2016,6:00,Monday
1927972279,129,28/3/2016,7:00,Monday
1927972279,138,28/3/2016,8:00,Monday
1927972279,118,28/3/2016,9:00,Monday
1927972279,110,28/3/2016,10:00,Monday
1927972279,468,28/3/2016,11:00,Monday
1927972279,105,28/3/2016,12:00,Monday
1927972279,316,28/3/2016,13:00,Monday
1927972279,341,28/3/2016,14:00,Monday
1927972279,84,28/3/2016,15:00,Monday
1927972279,297,28/3/2016,16:00,Monday
1927972279,147,28/3/2016,17:00,Monday
1927972279,147,28/3/2016,18:00,Monday
1927972279,269,28/3/2016,19:00,Monday
1927972279,337,28/3/2016,20:00,Monday
1927972279,86,28/3/2016,21:00,Monday
1927972279,99,28/3/2016,22:00,Monday
1927972279,105,28/3/2016,23:00,Monday
1927972279,83,29/3/2016,0:00,Tuesday
1927972279,84,29/3/2016,1:00,Tuesday
1927972279,84,29/3/2016,2:00,Tuesday
1927972279,83,29/3/2016,3:00,Tuesday
1927972279,84,29/3/2016,4:00,Tuesday
1927972279,84,29/3/2016,5:00,Tuesday
1927972279,87,29/3/2016,6:00,Tuesday
1927972279,84,29/3/2016,7:00,Tuesday
1927972279,83,29/3/2016,8:00,Tuesday
1927972279,84,29/3/2016,9:00,Tuesday
1927972279,94,29/3/2016,10:00,Tuesday
1927972279,89,29/3/2016,11:00,Tuesday
1927972279,100,29/3/2016,12:00,Tuesday
1927972279,115,29/3/2016,13:00,Tuesday
1927972279,85,29/3/2016,14:00,Tuesday
1927972279,115,29/3/2016,15:00,Tuesday
1927972279,95,29/3/2016,16:00,Tuesday
1927972279,87,29/3/2016,17:00,Tuesday
1927972279,94,29/3/2016,18:00,Tuesday
1927972279,140,29/3/2016,19:00,Tuesday
1927972279,236,29/3/2016,20:00,Tuesday
1927972279,224,29/3/2016,21:00,Tuesday
1927972279,207,29/3/2016,22:00,Tuesday
1927972279,106,29/3/2016,23:00,Tuesday
